# Interpad R
# 
# Measurement Settings:
# Power Supply voltage limit:      2.10E+01 V
# Power Supply current limit:      1.00E-03 A
# Voltage Delay:                       2.00 s
# 
# 
# 
# Bias Voltage[V]	Interpad Voltage [V]	Interpad Current Mean [A]	Interpad Current Error [A]	Resistance (polynom fit) [Ohm]	Resistance (diff) [Ohm]	dR (fit) [Ohm]	Chi2 of Fit [-]	Total Current [A]	
-6.60000E+02	4.00013E+00	4.71743E-05	3.06630E-10	7.25715E+06	7.29331E+06	5.73453E+04	6.93299E+03	-2.60750E-04
-6.60000E+02	4.49999E+00	4.72432E-05	4.20502E-10	7.25715E+06	7.29331E+06	5.73453E+04	6.93299E+03	-2.60750E-04
-6.60000E+02	4.99992E+00	4.73065E-05	1.51070E-10	7.25715E+06	7.29331E+06	5.73453E+04	6.93299E+03	-2.60750E-04
-6.70000E+02	-2.90174E-06	4.71976E-05	2.83118E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	4.99976E-01	4.72687E-05	5.43650E-11	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	9.99991E-01	4.73418E-05	1.48174E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	1.49997E+00	4.74153E-05	1.73269E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	1.99998E+00	4.74837E-05	6.84755E-11	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	2.50003E+00	4.75530E-05	5.07302E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	2.99993E+00	4.76137E-05	2.94732E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	3.49993E+00	4.77002E-05	4.74435E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	4.00011E+00	4.77670E-05	7.89782E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	4.49998E+00	4.78351E-05	6.23610E-11	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.70000E+02	4.99990E+00	4.79049E-05	2.41799E-10	7.06200E+06	7.07306E+06	1.07193E+04	3.12981E+03	-2.65575E-04
-6.80000E+02	-3.41350E-06	4.77998E-05	3.61109E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	4.99977E-01	4.78736E-05	6.07856E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	9.99991E-01	4.79397E-05	2.49444E-11	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	1.49997E+00	4.80139E-05	5.64348E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	1.99998E+00	4.80938E-05	4.27187E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	2.50004E+00	4.81709E-05	8.17856E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	2.99992E+00	4.82414E-05	1.16142E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	3.49994E+00	4.83044E-05	3.96064E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	4.00015E+00	4.83718E-05	1.38884E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	4.49999E+00	4.84433E-05	3.39051E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.80000E+02	4.99989E+00	4.85094E-05	3.43155E-10	6.79830E+06	7.07800E+06	5.31940E+04	1.36414E+04	-2.70289E-04
-6.90000E+02	-5.28987E-06	4.84050E-05	1.16714E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	4.99976E-01	4.84796E-05	2.14838E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	9.99990E-01	4.85585E-05	8.37987E-11	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	1.49996E+00	4.86306E-05	4.12391E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	1.99998E+00	4.87057E-05	2.90096E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	2.50001E+00	4.87790E-05	2.92271E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	2.99988E+00	4.88498E-05	2.53289E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	3.49989E+00	4.89201E-05	4.13548E-10	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	4.00011E+00	4.89856E-05	1.36368E-09	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	4.49997E+00	4.90488E-05	1.27421E-09	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-6.90000E+02	4.99988E+00	4.91241E-05	1.42691E-09	6.60658E+06	6.98215E+06	4.76164E+04	6.30045E+03	-2.75138E-04
-7.00000E+02	-5.80162E-06	4.90159E-05	2.15458E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	4.99976E-01	4.90950E-05	8.29149E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	9.99990E-01	4.91691E-05	1.62138E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	1.49996E+00	4.92424E-05	6.76314E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	1.99998E+00	4.93110E-05	2.08327E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	2.50000E+00	4.93845E-05	2.26618E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	2.99989E+00	4.94600E-05	3.02141E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	3.49990E+00	4.95375E-05	3.02251E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	4.00012E+00	4.96054E-05	1.41421E-11	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	4.49997E+00	4.96748E-05	2.62467E-11	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.00000E+02	4.99988E+00	4.97494E-05	6.95046E-10	7.18571E+06	6.87590E+06	2.71980E+04	4.73851E+04	-2.80151E-04
-7.10000E+02	-3.52712E-06	4.96325E-05	6.37704E-11	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	4.99977E-01	4.97064E-05	1.32749E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	9.99991E-01	4.97799E-05	1.95107E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	1.49997E+00	4.98559E-05	3.67907E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	1.99998E+00	4.99305E-05	1.41421E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	2.50003E+00	4.99994E-05	2.49132E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	2.99992E+00	5.00716E-05	7.11805E-11	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	3.49993E+00	5.01383E-05	1.98465E-09	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	4.00012E+00	5.02091E-05	2.86860E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	4.49996E+00	5.02841E-05	2.77769E-10	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.10000E+02	4.99988E+00	5.03561E-05	9.62635E-11	6.87377E+06	6.92637E+06	1.87555E+04	6.02151E+03	-2.84695E-04
-7.20000E+02	-3.86835E-06	5.02417E-05	3.17105E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	4.99976E-01	5.03204E-05	7.43968E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	9.99992E-01	5.03942E-05	3.58980E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	1.49997E+00	5.04698E-05	2.90440E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	1.99998E+00	5.05440E-05	4.85821E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	2.50005E+00	5.06161E-05	1.64181E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	2.99992E+00	5.06932E-05	8.24675E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	3.49994E+00	5.07641E-05	1.07083E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	4.00015E+00	5.08393E-05	2.07579E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	4.49999E+00	5.09084E-05	1.02089E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.20000E+02	4.99990E+00	5.09821E-05	1.20370E-10	6.84709E+06	6.80024E+06	2.22850E+04	1.61322E+03	-2.89823E-04
-7.30000E+02	-1.76449E-06	5.08735E-05	6.65449E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	4.99979E-01	5.09401E-05	7.20062E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	9.99992E-01	5.10233E-05	5.64643E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	1.49997E+00	5.11055E-05	2.40878E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	1.99998E+00	5.11760E-05	1.33000E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	2.50005E+00	5.12481E-05	4.92161E-11	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	2.99994E+00	5.13254E-05	5.10446E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	3.49994E+00	5.13982E-05	2.02155E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	4.00014E+00	5.14688E-05	2.05480E-11	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	4.50000E+00	5.15435E-05	1.43836E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.30000E+02	4.99992E+00	5.16083E-05	3.92966E-10	6.79816E+06	6.73429E+06	3.90604E+03	1.69552E+03	-2.94576E-04
-7.40000E+02	-1.02527E-06	5.15087E-05	6.74800E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	4.99977E-01	5.15886E-05	8.28654E-11	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	9.99992E-01	5.16697E-05	2.73537E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	1.49997E+00	5.17406E-05	1.85173E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	1.99998E+00	5.18110E-05	8.64099E-11	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	2.50002E+00	5.18842E-05	1.15758E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	2.99992E+00	5.19621E-05	2.57207E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	3.49991E+00	5.20378E-05	1.45144E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	4.00015E+00	5.21143E-05	6.45463E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	4.49999E+00	5.21888E-05	8.14630E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.40000E+02	4.99991E+00	5.22555E-05	6.74800E-10	6.72742E+06	6.74717E+06	1.88001E+04	2.02423E+03	-2.99630E-04
-7.50000E+02	-3.81144E-06	5.21674E-05	2.16487E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	4.99977E-01	5.22430E-05	3.24037E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	9.99990E-01	5.23137E-05	1.44781E-09	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	1.49997E+00	5.23909E-05	5.24934E-11	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	1.99998E+00	5.24681E-05	3.67907E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	2.50002E+00	5.25498E-05	3.48361E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	2.99992E+00	5.26323E-05	7.07295E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	3.49993E+00	5.27048E-05	4.86781E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	4.00014E+00	5.27726E-05	4.82102E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	4.49998E+00	5.28455E-05	6.53197E-11	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.50000E+02	4.99990E+00	5.29264E-05	4.67071E-10	6.60038E+06	6.58425E+06	3.00543E+03	1.94008E+03	-3.04981E-04
-7.60000E+02	-4.15252E-06	5.28323E-05	3.24277E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	4.99976E-01	5.29063E-05	1.57480E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	9.99992E-01	5.29796E-05	7.34045E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	1.49996E+00	5.30534E-05	1.71529E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	1.99998E+00	5.31441E-05	7.69589E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	2.50003E+00	5.32139E-05	1.03931E-09	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	2.99992E+00	5.32818E-05	4.20502E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	3.49992E+00	5.33447E-05	9.10433E-11	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	4.00012E+00	5.34291E-05	6.16676E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	4.49998E+00	5.35063E-05	7.03957E-11	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.60000E+02	4.99986E+00	5.35756E-05	2.03142E-10	6.56030E+06	6.72266E+06	7.66716E+04	1.75973E+04	-3.10025E-04
-7.70000E+02	-3.18589E-06	5.34835E-05	1.03347E-09	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	4.99976E-01	5.35637E-05	3.39935E-11	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	9.99992E-01	5.36388E-05	5.52952E-10	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	1.49997E+00	5.37105E-05	9.98031E-10	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	1.99998E+00	5.38038E-05	3.76327E-10	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	2.50001E+00	5.38854E-05	6.79853E-10	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	2.99990E+00	5.39644E-05	2.09815E-10	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	3.49993E+00	5.40405E-05	1.17045E-09	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	4.00015E+00	5.41149E-05	1.15188E-09	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	4.49999E+00	5.41890E-05	5.43650E-11	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.70000E+02	4.99989E+00	5.42653E-05	9.67241E-11	6.39907E+06	6.41394E+06	3.04213E+03	3.18901E+03	-3.15219E-04
-7.80000E+02	-4.09567E-06	5.41729E-05	4.67333E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	4.99974E-01	5.42559E-05	2.49310E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	9.99991E-01	5.43396E-05	9.87702E-11	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	1.49997E+00	5.44170E-05	1.06145E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	1.99998E+00	5.44875E-05	1.10726E-09	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	2.50001E+00	5.45711E-05	2.58500E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	2.99991E+00	5.46492E-05	8.65384E-11	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	3.49991E+00	5.47279E-05	3.30757E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	4.00014E+00	5.48001E-05	5.71548E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	4.49999E+00	5.48775E-05	3.44093E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.80000E+02	4.99988E+00	5.49510E-05	6.94086E-10	6.45699E+06	6.47394E+06	9.56235E+03	1.62322E+03	-3.20527E-04
-7.90000E+02	-2.90177E-06	5.48607E-05	1.35892E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	4.99978E-01	5.49428E-05	4.88330E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	9.99991E-01	5.50173E-05	1.43062E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	1.49997E+00	5.50934E-05	1.36382E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	1.99998E+00	5.51683E-05	6.94422E-11	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	2.50002E+00	5.52385E-05	1.27611E-09	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	2.99991E+00	5.53244E-05	7.06745E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	3.49991E+00	5.54063E-05	3.09121E-11	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	4.00012E+00	5.54823E-05	1.20370E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	4.49999E+00	5.55558E-05	1.19536E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-7.90000E+02	4.99988E+00	5.56337E-05	2.64701E-10	6.35855E+06	6.51273E+06	2.72237E+04	9.26604E+03	-3.25508E-04
-8.00000E+02	-2.78809E-06	5.55433E-05	1.16142E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	4.99978E-01	5.56303E-05	2.49132E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	9.99991E-01	5.57043E-05	1.31993E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	1.49997E+00	5.57912E-05	3.11163E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	1.99998E+00	5.58699E-05	1.66800E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	2.50001E+00	5.59480E-05	4.54606E-11	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	2.99991E+00	5.60258E-05	1.11455E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	3.49992E+00	5.61059E-05	9.28559E-11	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	4.00010E+00	5.61861E-05	1.41367E-09	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	4.49998E+00	5.62591E-05	2.33000E-10	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.00000E+02	4.99988E+00	5.63310E-05	3.09121E-11	6.50855E+06	6.42241E+06	2.16296E+04	4.30840E+04	-3.30768E-04
-8.10000E+02	-4.89199E-06	5.62566E-05	1.02471E-09	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	4.99975E-01	5.63464E-05	2.61449E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	9.99991E-01	5.64220E-05	1.76320E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	1.49996E+00	5.65096E-05	3.36881E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	1.99998E+00	5.65922E-05	2.80515E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	2.50001E+00	5.66680E-05	8.73053E-11	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	2.99991E+00	5.67466E-05	3.19305E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	3.49989E+00	5.68315E-05	2.68370E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	4.00012E+00	5.69109E-05	3.09121E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	4.49997E+00	5.69902E-05	3.51600E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.10000E+02	4.99989E+00	5.70590E-05	6.08660E-10	6.14899E+06	6.31422E+06	2.60957E+04	1.71916E+03	-3.36212E-04
-8.20000E+02	-3.81170E-06	5.69956E-05	1.63367E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	4.99976E-01	5.70714E-05	1.10252E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	9.99990E-01	5.71641E-05	8.73053E-11	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	1.49996E+00	5.72474E-05	3.03425E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	1.99998E+00	5.73304E-05	4.22401E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	2.50001E+00	5.74140E-05	5.56197E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	2.99992E+00	5.74897E-05	2.86395E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	3.49990E+00	5.75757E-05	2.70842E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	4.00013E+00	5.76568E-05	6.04502E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	4.49999E+00	5.77311E-05	3.92626E-10	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.20000E+02	4.99988E+00	5.78162E-05	7.03957E-11	6.10104E+06	6.04165E+06	1.79704E+04	7.19507E+03	-3.41782E-04
-8.30000E+02	-2.44721E-06	5.77411E-05	1.63571E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	4.99976E-01	5.78231E-05	2.07579E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	9.99989E-01	5.79083E-05	4.09986E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	1.49996E+00	5.79961E-05	1.07083E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	1.99998E+00	5.80778E-05	2.22261E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	2.50000E+00	5.81570E-05	1.68721E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
-8.30000E+02	2.99991E+00	5.82330E-05	6.37303E-10	6.22412E+06	6.12756E+06	4.63984E+04	9.37184E+03	-3.47327E-04
